CID3586,CID3838,CID3921,CID3941,CID3946,CID3948,CID3963,CID4040,CID4066,CID4067,CID4290A,CID4398,CID44041,CID4461,CID4463,CID4465,CID4471,CID4495,CID44971,CID44991,CID4513,CID4515,CID45171,CID4523,CID4530N,CID4535
RYK,0.11055793,0.32703254,0.10563781,0.123140335,0.27782512,0.08213436,0.08741353,0.33641595,0.16787928,0.31391737,0.2501101,0.10156171,0.22922522,0.12646586,0.06785569,0.18110432,0.21467544,0.061104544,0.100868054,0.11405325,0.13867417,0.3228493,0.13510703,0.0951705,0.20004803,0.059693716
RP11-375I20.6,0.0005446203,0.0014876386,0.00037593525,0.0039722687,0,0,0,0.0012989033,0.0028334057,0.001401417,0.0008869152,0,0.007859151,0,0.0020878674,0,0.0031496782,0.00018572809,0.00075556594,0.00036850807,0,0.0011229541,0,0.00078653306,0.003911554,0.0003628797
AMOTL2,0.09803167,0.13239984,0.069172084,0.07547311,0.19447757,0.10895374,0.049650885,0.10780897,0.14521204,0.240343,0.22113752,0.030053975,0.16242243,0.11496896,0.10334944,0.122511744,0.2993852,0.03491688,0.074045464,0.0893632,0.054623112,0.08459587,0.04275539,0.074720636,0.19408756,0.048625883
ANAPC13,0.3583602,0.30397415,0.49059552,0.5362563,0.40747684,0.63193166,0.4335711,0.36629072,0.4501573,2.3116372,0.94219965,0.35857502,0.51739407,0.9082548,0.58042717,0.57527256,0.34331495,0.44370443,0.5485409,0.79358214,0.87336504,0.5017733,0.7507847,0.67917126,0.78212446,0.6918302
CEP63,0.1579399,0.26132852,0.20450878,0.13505714,0.20373842,0.14918281,0.14126027,0.23683336,0.2011718,0.31251594,0.21404222,0.11710686,0.2645914,0.27592552,0.2943893,0.21306391,0.27070656,0.22491671,0.28484836,0.33331555,0.29750445,0.33108425,0.22688861,0.26112896,0.2695247,0.27778444
EPHB1,0.01579399,0.007934073,0.0048871585,0.0039722687,0.018521674,0.005028634,0.0020979247,0.008659355,0.006020987,0.005605668,0.0023651072,0.002072688,0.006549292,0.022993792,0.0052196686,0.010653196,0.015582618,0.00872922,0.012089055,0.0047906046,0.008264013,0.015721356,0.003990503,0.0031461322,0.010244546,0.0036287971
KY,0.0010892407,0,0.00037593525,0,0,0.0016762113,0,0,0,0.001401417,0.0002956384,0,0.0013098584,0,0.0010439337,0,0.0018234979,0.00074291235,0.0015111319,0.00018425404,0,0.00056147703,0,0.00078653306,0.0005587934,0
PPP2R3A,0.08005919,0.071158715,0.07443518,0.039722685,0.037043348,0.056991186,0.041259184,0.061481424,0.087481394,0.3468507,0.17797433,0.04456279,0.18076046,0.022993792,0.063679956,0.07457237,0.12283745,0.026001932,0.08934568,0.15440488,0.055227794,0.15758787,0.18698359,0.07550717,0.1447275,0.030300457
MSL2,0.19769719,0.18545894,0.08496138,0.10725126,0.12039088,0.13744932,0.13846304,0.15889916,0.08075206,0.1751771,0.11707281,0.1720331,0.11526754,0.09197517,0.032361947,0.053265978,0.06415397,0.05999017,0.06573424,0.050485604,0.09150883,0.069061674,0.11116402,0.037753586,0.08102505,0.04971452
PCCB,0.05664052,0.13438335,0.13383296,0.087389916,0.08334753,0.088839196,0.06433636,0.07750123,0.13175336,0.20951182,0.17945251,0.037308384,0.11919711,0.5058634,0.4551551,0.18110432,0.123666316,0.14003898,0.30562642,0.27159044,0.14492257,0.32153916,0.3505942,0.26466838,0.23059541,0.17472659
STAG1,0.24072221,0.33744603,0.17744145,0.2423084,0.4445202,0.22125989,0.2209814,0.28792354,0.17673367,0.31882235,0.15609708,0.2476862,0.38116878,0.18395033,0.0929101,0.14914474,0.2551239,0.17012693,0.18133584,0.22018358,0.26384374,0.25734365,0.24285062,0.19820632,0.21625304,0.13172534
RP11-102M11.2,0.005446204,0.0054546753,0.003007482,0.007944537,0,0.005028634,0.0048951576,0.0021648388,0.0031875814,0.008408502,0.0020694688,0.004145376,0.0039295754,0,0.009395404,0,0.002818133,0.0016715528,0.0030222638,0.006080383,0.003426542,0.002058749,0.0051306468,0.0011797996,0.0037252894,0.002721598
SLC35G2,0.025052536,0.03198423,0.036465723,0.06752857,0.055565026,0.021790747,0.025874404,0.07403749,0.07012679,0.033634007,0.019807775,0.021763224,0.07597179,0.06898138,0.022966541,0.106531955,0.13609925,0.021730186,0.026255917,0.005711875,0.11892116,0.11192108,0.019382443,0.040506452,0.07115303,0.01415231
RP11-731C17.2,0.0010892407,0.013884627,0.006014964,0,0.009260837,0.0033524225,0.0013986164,0.011257161,0.0014167029,0.012612752,0.0026607458,0.0072544077,0.011788726,0.011496896,0.0041757347,0,0.0026523606,0.0037145617,0.0047222874,0.004606351,0.006853084,0.0063634063,0.007981006,0.0062922644,0.008009372,0.006894715
NCK1-AS1,0.053372797,0.09347329,0.088720724,0.043694958,0.055565026,0.09889646,0.10139969,0.049358323,0.07260602,0.072873674,0.04671087,0.066326015,0.07466193,0.10347207,0.0803829,0.04793938,0.043929722,0.10159327,0.0842456,0.06762123,0.1535897,0.11360552,0.0809502,0.074720636,0.036507837,0.03646941
NCK1,0.48471212,0.51100385,0.40638602,0.25819746,0.28708595,0.44251978,0.528677,0.4472557,0.49159586,0.46947464,0.27849138,0.292249,0.47023916,0.33341,0.32361946,0.59657896,0.3632076,0.3636556,0.43973938,0.24450509,0.38034618,0.5227351,0.2719243,0.3889406,0.3146007,0.21137744
IL20RB,0.0032677222,0.0027273376,0.0037593525,0,0.009260837,0.0016762113,0.003496541,0.0056285807,0.0017708786,0.001401417,0.0008869152,0.0031090318,0.0039295754,0.03449069,0.0010439337,0.005326598,0.0026523606,0.0018572808,0.0020778063,0.0018425403,0.23260175,0.018341582,0.0022802874,0.008258597,0.0033527603,0.0016329588
SOX14,0.0005446203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005288962,0,0,0,0,0,0.00018626449,0
DZIP1L,0.0065354444,0.051323533,0.0109021235,0.015889075,0.074086696,0.010057268,0.008391699,0.026411032,0.038605154,0.006306376,0.0062084063,0.004145376,0.028816884,0,0.009395404,0.015979793,0.033817597,0.014301063,0.012844621,0.02137347,0.06449962,0.06719009,0.0022802874,0.010224929,0.009313224,0.0078019137
DBR1,0.06480982,0.11925903,0.05338281,0.06752857,0.19447757,0.04022907,0.09091007,0.13422,0.074731074,0.10580698,0.04641523,0.07668946,0.07728165,0.06898138,0.054284554,0.09055216,0.064817056,0.055346973,0.077445515,0.04974859,0.0776011,0.08103985,0.08665092,0.05230445,0.06202607,0.080196425
ARMC8,0.26305163,0.19438477,0.19285479,0.15889074,0.23152092,0.17264976,0.37343058,0.23596744,0.21356794,0.33073437,0.17649612,0.26115867,0.2711407,0.47137272,0.2474123,0.44743422,0.25015074,0.24070361,0.2659592,0.19015017,0.3144356,0.27512372,0.17672227,0.14078942,0.16856936,0.16964626
NME9,0.0005446203,0.0009917591,0.0011278058,0.0039722687,0,0.0016762113,0.0055944654,0.001731871,0.0021250544,0,0.0002956384,0.0031090318,0.0013098584,0,0.0031318013,0,0.005636266,0.0014858247,0.00056667445,0,0.0004031226,0.000374318,0.00057007186,0,0.00074505794,0.00054431957
MRAS,0.08169305,0.24298097,0.10451001,0.011916807,0.15743423,0.015085901,0.14335819,0.10001555,0.14627457,0.046246756,0.047006506,0.04145376,0.10347881,0.06898138,0.06159209,0.2290437,0.2637441,0.15248276,0.18851371,0.13284716,0.14774443,1.4628347,0.0364846,0.037753586,0.10188666,0.0268531
ESYT3,0.007080065,0.0012396988,0.00714277,0,0.009260837,0,0.0055944654,0,0.0021250544,0.0021021254,0.005912768,0.001036344,0.0013098584,0,0,0.005326598,0.0071282187,0.0039002898,0.009633466,0.014371815,0.0004031226,0.014224084,0.008551078,0.00039326653,0.0013038514,0.0019958385
CEP70,0.08332691,0.037190966,0.10150252,0.07944537,0.064825855,0.07542951,0.18251945,0.07057375,0.10944029,0.29780108,0.12180302,0.045599137,0.102168955,0.12646586,0.20669888,0.24502349,0.105265565,0.0767057,0.11446824,0.39264533,0.0999744,0.16469993,0.3181001,0.094777234,0.09015201,0.14116022
FAIM,0.086594634,0.12297813,0.191727,0.14697394,0.2222601,0.06537224,0.15594573,0.21518497,0.24650627,0.2662692,0.117664084,0.032126665,0.22791538,0.17245343,0.20774281,0.16512454,0.19329078,0.12592365,0.20381393,0.28927884,0.15197723,0.37862268,0.27477464,0.1809026,0.18365678,0.13753141
PIK3CB,0.13833357,0.1584335,0.16390777,0.14300168,0.09260837,0.110629946,0.25874403,0.08962433,0.10483601,0.32653013,0.19955592,0.07979848,0.048464764,0.080478266,0.087690435,0.058592573,0.105928645,0.08524919,0.08670119,0.20544325,0.13706169,0.10424756,0.26109293,0.07118124,0.09089707,0.064048275
FOXL2,0.0005446203,0.0009917591,0.00037593525,0,0.027782513,0,0,0.0008659355,0.0010625272,0,0.0002956384,0.001036344,0,0.011496896,0,0,0.00033154507,0,0.00018889148,0.0005527621,0.024187354,0.000187159,0.00057007186,0,0.00037252897,0.00018143986
MRPS22,0.19170637,0.2992633,0.22781678,0.13505714,0.45378104,0.124039635,0.31818524,0.3398797,0.17637949,0.14224382,0.12298557,0.24146815,0.28423926,0.33341,0.2975211,0.29296288,0.25081384,0.23308876,0.27238154,0.28504097,0.27795303,0.52629113,0.25881264,0.4416383,0.21886075,0.23042864
COPB2,0.34855705,0.70836395,0.7150289,0.3416151,0.58343273,0.44084358,0.5860203,0.54727125,0.5620768,1.1302427,0.60280675,0.4611731,0.5579997,0.55185103,1.5575491,0.55929273,0.5555038,0.45447665,0.64090884,0.7320413,0.5290984,0.63166165,0.6578629,0.8030502,0.6308778,0.46593755
RP11-319G6.1,0.032677222,0.007934073,0.06541274,0.07150084,0.027782513,0.08381057,0.05454604,0.008659355,0.038959328,0.14014168,0.10554291,0.004145376,0.015718302,0.03449069,0.13571139,0.005326598,0.046250537,0.03417397,0.06856761,0.043299697,0.02640453,0.004117498,0.03420431,0.008258597,0.0109896045,0.015785268
RBP1,0.17318927,0.19463272,0.9661537,0.055611763,0.6945628,0.021790747,0.2468558,0.349405,0.55853504,0.047648173,0.21138147,0.029017631,0.7937742,3.4950564,0.4822974,0.8362759,0.7653718,0.23067428,1.3949636,0.7792103,0.11408369,1.4740644,0.05244661,0.043652587,0.28703356,2.1253865
NMNAT3,0.033766463,0.016859904,0.016917087,0.039722685,0.027782513,0.041905284,0.03636403,0.022081356,0.043209434,0.016817003,0.10258653,0.0031090318,0.04191547,0.080478266,0.18790808,0.031959586,0.06780097,0.037331346,0.06781204,0.0036850807,0.016326465,0.04903566,0.057007186,0.032247856,0.09778884,0.115395755
CLSTN2,0.020695575,0.015372266,0.008646511,0.023833614,0.018521674,0.04022907,0,0.025978066,0.054897234,0.06866943,0.043458845,0,0.035366178,0.10347207,0.91448593,0.005326598,0.15201342,0.0018572808,0.011711272,0.0042378427,0.0032249808,0.033875782,0.00057007186,0.00039326653,0.054016694,0.15984851
SLC25A36,0.57239604,0.52711993,0.6349547,0.5600899,0.4445202,0.5648832,0.43496972,0.50051075,0.7767073,1.9542758,1.0690285,0.18032384,0.70863336,0.5173603,0.519879,0.4847204,0.73172,0.48605043,0.6205085,0.9833638,0.503097,0.65823823,0.3357723,0.2925903,0.485964,0.42166623
PXYLP1,0.040301908,0.02107488,0.03759353,0.0635563,0.037043348,0.04861013,0.030769562,0.035936322,0.08889811,0.20460686,0.13806315,0.024872255,0.112647824,0,0.04906489,0.053265978,0.052218348,0.038445715,0.049489573,0.076281175,0.017938955,0.04716407,0.041045174,0.020843126,0.112876266,0.028848939
ZBTB38,0.43133932,0.8013413,0.43495712,0.47667226,0.80569285,0.6084647,0.43916556,0.7265199,0.48309565,0.80441326,0.4257193,0.83114785,0.8317601,0.44837892,0.36955255,0.36753526,0.75824356,0.40767315,0.522285,0.61043364,0.7492033,0.56559455,0.31867018,0.66698,0.39022404,0.26326925
RASA2,0.52120167,0.2543862,0.25864348,0.28600335,0.24078175,0.31680393,0.3482555,0.26627517,0.24898553,0.42112577,0.2855867,0.25701332,0.2737604,0.13796276,0.14615072,0.08522557,0.20738144,0.2425609,0.28560394,0.1650916,0.30859035,0.28972214,0.2023755,0.079439834,0.16558912,0.08182938
RNF7,1.4062098,1.111266,1.6574986,1.151958,1.1205612,1.4901518,1.6748432,1.2066811,2.0273018,3.5315704,1.5745702,0.9337459,1.1159993,1.0922052,2.4073112,1.2943631,1.1983696,1.5526869,1.4948872,3.376271,2.673912,2.1371686,1.7649424,1.74689,1.5191731,1.7732118
ATP1B3,1.1257303,3.4716527,1.2503606,1.0566235,1.7966025,1.2169294,1.9552658,2.8285782,0.8323129,0.7357439,0.42453676,2.6333501,0.88284457,1.2301679,0.6284481,2.237171,1.0218219,1.189217,0.698143,1.0616717,2.3508093,3.6421142,1.0865569,2.3198793,0.99427974,1.3172534
ATP1B3-AS1,0.0016338611,0.0017355784,0.003007482,0.007944537,0,0.008381057,0.0013986164,0.0021648388,0.00035417572,0.002802834,0.0017738304,0.01554516,0.007859151,0,0,0,0.0031496782,0.004086018,0.0009444575,0.0038693347,0.010682749,0.000187159,0.0034204312,0.00039326653,0.00037252897,0.001270079
TFDP2,0.3022643,0.33645424,0.2560119,0.25819746,0.26856428,0.1927643,0.23916341,0.28186202,0.38109306,0.38959387,0.36984366,0.35961136,0.43880257,0.18395033,0.35493746,0.40482143,0.48737127,0.3432255,0.46731755,0.4842196,0.48253772,0.28129998,0.5752025,0.27528656,0.2736225,0.32786182
GK5,0.09803167,0.070910774,0.12631425,0.119168065,0.11113005,0.09554405,0.076224595,0.07230561,0.13529511,0.34544927,0.23384999,0.09845267,0.14015485,0.10347207,0.094997965,0.117185146,0.14770333,0.11217977,0.075367704,0.17927918,0.095943175,0.34025505,0.22859882,0.09320416,0.1845881,0.13099958
XRN1,0.39702824,0.57621205,0.29586107,0.25025293,0.36117265,0.3972621,0.6475594,0.43946227,0.2897157,0.45265767,0.23030232,0.39484704,0.28816885,0.24143481,0.15137039,0.28763628,0.31098926,0.407116,0.3065709,0.21520871,0.41279754,0.23862773,0.22346818,0.17264399,0.16093251,0.13553557
ATR,0.13996743,0.12198637,0.10939716,0.17477983,0.10186921,0.12571585,0.13706441,0.11516942,0.09350239,0.23403661,0.1401326,0.0777258,0.09561966,0.06898138,0.07829504,0.117185146,0.0978058,0.1051221,0.13713522,0.10631458,0.14734131,0.12708096,0.082660414,0.04837178,0.06873159,0.055702038
PLS1,0.01742785,0.0024793977,0.040601008,0.027805882,0,0.005028634,0.014685473,0.003463742,0.043563608,0.069370136,0.042276293,0.002072688,0.0026197168,0.03449069,0.062636025,0.07989896,0.017571889,0.0074291234,0.010011249,0.019899435,0.0044343485,0.06325974,0.053016685,0.09713683,0.018998977,0.018325426
TRPC1,0.01416013,0.04016624,0.006014964,0.007944537,0.018521674,0.006704845,0.0055944654,0.061048456,0.031167462,0.016116293,0.0044345763,0.012436127,0.036676034,0,0.0010439337,0.04793938,0.03713305,0.005943299,0.005288962,0.0012897782,0.041723188,0.012726813,0.0022802874,0.0015730661,0.017322596,0.005261756
PCOLCE2,0.0010892407,0.04214976,0.005639029,0,0.064825855,0.0016762113,0.0020979247,0.0116901295,0.0017708786,0.0007007085,0.0002956384,0.008290752,0.0052394336,0.03449069,0.0041757347,0.053265978,0.030004827,0.041417364,0.01020014,0.0016582862,0.15923342,0.031442713,0.0022802874,0.0027528657,0.011920927,0.0038102372
U2SURP,0.5495219,0.7458028,0.5894665,0.54817307,0.7223453,0.5095682,0.5608452,0.82566947,0.66832954,0.74345165,0.79615426,0.98038137,1.1042106,1.5405841,1.1796451,1.6618984,1.0505006,0.9208399,1.1299489,1.0745695,0.9306085,0.9036037,0.9069843,1.077157,0.5772336,0.841881
RP11-91G21.1,0.011981648,0.014628447,0.019172698,0.015889075,0.046304185,0.010057268,0.010489623,0.016019806,0.020896366,0.065165885,0.0073909606,0.0145088155,0.015718302,0,0.0135711385,0,0.01243294,0.013186694,0.013600187,0.022110485,0.012093677,0.025640784,0.113444306,0.02477579,0.021792945,0.020502705
CHST2,0.03158798,0.0847954,0.027067339,0.015889075,0.29634678,0.028495593,0.017482705,0.101747416,0.03222999,0.010510626,0.0053214915,0.039381072,0.03274646,0.011496896,0.0052196686,0.04793938,0.042769317,0.075405605,0.035700493,0.03795633,0.048979394,0.13119847,0.03933496,0.005898998,0.05550681,0.022679983
SLC9A9,0.14541364,0.14702828,0.074811116,0.08341765,0.14817339,0.1475066,0.16014159,0.109107874,0.08641887,0.03573613,0.019807775,0.15026987,0.10740839,0.011496896,0.0135711385,0.07457237,0.051223714,0.13316704,0.09690133,0.019346673,0.3442667,0.020774651,0.027933523,0.0027528657,0.025518231,0.016692467
SLC9A9-AS1,0.0005446203,0,0,0.0039722687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3orf58,0.3022643,0.3654632,0.17744145,0.1668353,0.30560762,0.110629946,0.20000216,0.24462679,0.17390026,0.103704855,0.06267534,0.084980205,0.15325344,0.20694414,0.032361947,0.18643092,0.28877574,0.10995103,0.23441432,0.11092093,0.22816738,0.22852115,0.15676977,0.049944848,0.11231747,0.077111945
PLOD2,0.09966553,0.32256964,0.1823286,0.1787521,0.15743423,0.041905284,0.058042582,0.23077182,0.40765622,0.12402539,0.073613964,0.059071604,0.061563347,0.27592552,0.11483271,0.54863954,0.1883176,0.054789785,0.06176752,0.15348361,1.0890356,0.2803642,0.18926387,0.8529951,0.08922069,0.13099958
PLSCR4,0.07788071,0.13339159,0.06014964,0.055611763,0.29634678,0.04022907,0.008391699,0.27103782,0.2553607,0.0497503,0.020399049,0.10570709,0.36283076,0.06898138,0.054284554,0.2077373,0.3608868,0.025816204,0.07215655,0.05748726,0.07336831,0.14167936,0.016532084,0.0051124645,0.18477437,0.032840613
PLSCR2,0.002723102,0.0027273376,0.005263094,0.011916807,0.009260837,0.0016762113,0.0020979247,0.005195613,0.006020987,0.0035035422,0.001478192,0.004145376,0.0039295754,0.011496896,0.0031318013,0.005326598,0.012930258,0.0053861146,0.0068000937,0.0016582862,0.01552022,0.017592946,0.0068408623,0.0070787976,0.0059604635,0.0030844777
PLSCR1,1.0418588,0.8772109,0.766908,0.46475548,1.1483438,0.91856384,2.0405815,1.1876305,0.93325293,0.26276568,0.14722793,0.86223817,0.75447845,1.4486089,0.68482053,1.7950634,1.6945269,0.993831,0.7487659,0.33571085,1.4955847,1.3088028,0.17672227,0.5812479,1.1960042,0.4711993
ZIC4,0.0005446203,0,0.02781921,0,0,0,0,0.0008659355,0.0014167029,0,0,0,0.0013098584,0,0,0,0.0004973176,0.00018572809,0.0035889384,0,0.0016124904,0.0011229541,0.026223306,0,0.00018626449,0
ZIC1,0.0076246853,0,0.15526126,0,0,0,0,0.0012989033,0.0038959328,0,0.0002956384,0,0.0039295754,0,0.0031318013,0.053265978,0.0058020386,0.00018572809,0.16225779,0.00018425404,0.17797862,0.04866134,0.087221,0,0.00037252897,0
RP11-501O2.5,0.0005446203,0.00024793978,0,0,0,0,0.0041958494,0,0,0,0,0,0,0,0,0,0,0,0,0.016398609,0.0008062452,0,0,0,0,0
AGTR1,0.0076246853,0.023802217,0.005263094,0.0039722687,0.055565026,0.0016762113,0.0006993082,0.06278032,0.04285526,0.004904959,0.0026607458,0.009327096,0.11919711,0.03449069,0.021922609,0.021306392,0.056528434,0.0027859213,0.027200375,0.00073701615,0.03869977,0.0054276115,0,0.0015730661,0.031106167,0.25564876
GYG1,0.39811748,0.4264564,0.6334509,0.41311595,0.37043348,0.36038542,1.104907,0.41954577,0.5213466,0.44494987,0.3716175,0.25079525,0.38509837,0.2989193,0.43532035,0.4154746,0.45869258,0.71115285,0.6322198,0.4177039,0.81269515,0.4564808,0.5164851,0.2524771,0.37364656,0.25383437
HLTF,0.10511173,0.19959152,0.20450878,0.14697394,0.26856428,0.13577312,0.23916341,0.16799149,0.30600777,0.2999032,0.29120383,0.097416334,0.22398579,0.14945965,0.4708141,0.13316494,0.23506546,0.1686411,0.3328268,0.5453919,0.25396723,0.3859219,0.1561997,0.24382526,0.12833622,0.31516105
HPS3,0.11219179,0.14405301,0.13383296,0.095334455,0.12965171,0.1340969,0.2552475,0.09568587,0.14592038,0.26977277,0.184774,0.051817197,0.09823938,0.17245343,0.14301893,0.12783834,0.09034603,0.12703802,0.14072417,0.10852563,0.32773867,0.10537052,0.105463296,0.0963503,0.12721863,0.11412568
CP,0.055551276,0.038926546,0.2526285,0,0.064825855,0.023466958,1.48603,0.049358323,0.07543942,0.045546047,0.16762699,0.032126665,0.045845047,0.011496896,0.054284554,0.17577773,0.16013625,0.011143685,0.049489573,0.016214354,0.0026202968,0.034624416,0.00057007186,2.8818572,0.14863905,0.004898876
RP11-206M11.7,0.01579399,0.003223217,0.010150252,0,0,0.8934206,0.4846206,0.00043296776,0.025500651,14.210366,0.15343633,0,0.05763377,0.42538515,0.12214024,0.010653196,0.1327838,0.00018572809,0.009066791,5.6223273,0.0008062452,0.001310113,0.9371981,0,0.018998977,0.2748814
TM4SF18,0.09530856,0.07289429,0.0842095,0.27011427,0.18521674,0.028495593,0.055944655,0.21951465,0.20152599,0.107208386,0.28765616,0.072544076,0.39164767,0.33341,0.07933896,0.37286183,0.62844366,0.10697938,0.23819217,0.012529274,0.050591886,0.39771292,0.037624743,0.0011797996,0.44219184,0.049170204
TM4SF1,8.320166,0.49340016,9.974315,2.1092749,1.1853871,1.3694646,3.5398984,1.9422933,5.3526573,2.4952228,11.206765,1.5648793,2.2175903,2.322373,6.3439856,3.3291235,9.06842,1.7818754,6.1559734,5.9410872,3.305202,4.4405346,4.8855157,7.425265,6.0191364,0.79307365
TM4SF1-AS1,0.049015835,0.0029752771,0.10601375,0.0039722687,0.009260837,0.01340969,0.02727302,0.012556066,0.049584597,0.04414463,0.13362856,0.004145376,0.053704195,0.045987584,0.05115275,0.026632989,0.07045332,0.009657861,0.033433795,0.26090372,0.0026202968,0.09002348,0.16475077,0.0916311,0.046379857,0.007076155
RP11-278L15.2,0.0005446203,0,0.002631547,0,0,0.0016762113,0.0006993082,0,0.00070835144,0.0007007085,0.0011825536,0,0,0,0.0010439337,0,0.00016577254,0.0009286404,0.00037778297,0.0012897782,0.0004031226,0.000187159,0.0022802874,0,0.00018626449,0
TM4SF4,0.0010892407,0.00024793978,0.0033834174,0,0.018521674,0,0.0006993082,0.0025978065,0.0010625272,0.0021021254,0.0005912768,0.001036344,0.0026197168,0.05748448,0.0010439337,0,0.002155043,0.002228737,0.0015111319,0.0038693347,0.0002015613,0.000374318,0.0034204312,0.0015730661,0.0011175869,0.0009071993
