S3,S7,S10,S2,S4
RAB6B,365.297704692857,3285.6522497622,183.305526322656,10.5272868298752,0.00111841610239031
KRT3,92.9117001822093,6.33154469262122e-10,2.69903369230194e-07,0.00170816264218634,131.883039389558
PLA2G4D,2.0087095678179e-05,7.73292823617731e-09,3.07724067232189e-14,2.74182566970579e-09,3.23736080525372e-05
IL33,107.162756335486,0.00254568990263328,0.000287432658408797,439.785328615628,405.205820617934
ITGA7,152.127751569591,0.57077716975512,251.488855055032,179.925090190901,157.451870658386
ATP12A,429.982207902762,1474.02758267639,1.22895810901812e-11,4.88273955302394e-05,1.1397610693119
CYP4F3,8.73848240297755e-06,5593.88591974478,1.88818160010921e-10,3.58468424897801e-11,0.0288452636782525
FGF19,4.60484544481053e-05,1592.8398282217,2.87673488446615,1.37467939259342,1.12019810201736e-10
KRT76,6.21206192624827e-05,250.127224994085,8.38701824429274e-15,7.27538122409017e-14,0.00241175111890807
PRAME,664.234318896281,1092.71030528255,571.5911424737,347.562704121014,227.26425169584
FAM46C,1092.83301222587,1.55690508053622,9.93445191393124e-05,0.00106746401410378,0.0099324199796949
ADH1C,503.823658729311,1156.26671750124,2.2723161192426,3.17548512426205e-14,3.53966643567876e-08
EPHA7,241.02075306037,389.203264925563,5.17500485179046e-13,0.003320239587779,7.56945701246676e-11
KIAA1324,872.562002218785,2723.75224785611,19.647798383405,0.000562000103002155,7.24462161425868e-09
VSIG8,0.00421047618873113,149.799093842725,5.93774482264039e-05,2.55476639500919e-05,4.33165492957764e-06
AKAP6,0.187075430256125,44.3372576322964,4.62481240304562e-06,198.40187272794,143.190829475333
AKAP12,178.586243435835,747.73733095454,1.93123886720668e-05,701.233293857716,0.00951278779998673
FXYD6,1065.75548734545,173.869433377789,874.637941900624,1.21594461784176e-07,2.64761901694818e-10
FXYD2,378.684320072349,1.83020820042088e-23,693.260913448784,1.89731330016895e-21,5.37744903557072e-21
C13orf15,436.0951492041,434.02165983788,1062.44174530264,282.366490427334,20.7349930167134
PRSS3,70.0795767658975,331.934949701344,635.548991112107,706.243322666798,161.831367101432
SLC25A4,851.167071764292,769.000016358747,1055.76507025028,134.621111610001,181.344249689561
ATP13A5,277.758231460882,1570.56868434384,3.02797901514467,0.00353610601742716,6.52765390161341e-10
C2orf54,1040.4138214502,0.000138818388660459,535.326613823336,5.61286273079092e-08,6.50392253855668
SNCG,445.442934910801,514.955094834933,1864.61975720791,58.002422207831,0.00129134801669146
TNFAIP6,0.00244924725547532,5.04099179995413e-05,0.00558695138970782,91.4172543650783,0.347113866958662
SRL,103.483249699837,15.9015830548811,0.00848038846289173,102.719191083905,15.1257237668596
KRT79,34.3179874592365,5.07259092833786e-08,11.4078207806983,101.840950660689,187.706233768792
BAMBI,399.907991986387,1284.84254738198,820.542532887969,40.2790706262472,9.01603641531162
ARNT2,1410.54262231361,1.80820776023807e-05,8.60240874807406e-06,0.000105870067738745,2.23743301876072e-09
SCNN1D,4.68229252726076e-05,1.34607309350363e-05,927.939448727765,262.396481187307,83.7333979398484
FIBCD1,207.989008111375,991.386277122607,219.722595922853,478.391802806661,7.00570653127253e-05
MYEOV,195.115661374855,6.10925100487219,369.084355719106,0.598910817918109,974.015309871708
GSTM4,562.453630799551,4866.54754911726,531.027115963863,1.8404372624476,320.078490608
RAMP1,385.539674925632,0.00027581271416439,2010.78966339826,0.000162140775105867,5.46335469685527e-05
WFDC5,31.1619633792446,112.27740591359,51.9688095290645,248.013011656098,219.540420119227
SYT8,317.601527975535,0.659090704367289,1065.84601028796,691.482254683276,35.2494143742725
FBP1,351.917936276231,1409.10431824328,206.886482078938,0.048923506067523,0.00776844136597905
EPHB6,929.445589664703,2228.84829021385,577.570745499517,2.99378333310404e-06,209.729692653826
