S7,S2,S1,S10,S12,S8,S5,ITTH
TCGA.B0.4813.01,3.56885381038584e-06,0.05248528121427,0.466648209160668,0.30039649245376,0.180452177407147,8.23468732882213e-06,6.03622301554612e-06,0.606825592691543
TCGA.B0.5098.01,0.294737292886392,0.0901395613511882,0.131071853426082,0.223341312827983,0.259223165995553,0.00131582611835508,0.000170987394447784,0.790531459112346
TCGA.CZ.5463.01,0.828018268750013,0.024100098870322,0.0373826074415518,0.071862515087576,0.0354423089416243,0.000751431786828009,0.00244276912208504,0.357978041254401
TCGA.CZ.5457.01,0.749173414205757,1.06228246032984e-05,0.0211454173760662,0.22876670562431,8.36235402575501e-06,0.000885151691461999,1.03259237759261e-05,0.32986976786487
TCGA.CJ.5686.01,0.853383584350778,1.39754152157788e-06,0.048692056509886,0.0539468560695825,0.0339745422246857,0.00801371035951263,0.00198785294403392,0.311392500064396
TCGA.B0.4842.01,0.85399399762422,0.00909063926139311,0.00127332969508476,0.0825577939687189,0.0188125075314978,0.00312553665181561,0.03114619526727,0.304612794044408
TCGA.CZ.5468.01,0.315259300305184,0.0245043371952758,0.260558655185972,0.123045513840316,0.253046940201906,0.00802506728783209,0.0155601859835143,0.778184271343214
TCGA.B4.5844.01,0.785462622288623,0.0180217184189559,0.134524555220882,0.0517974438663683,0.00439389800923916,0.00195977011560034,0.00383999208033082,0.381661682970979
TCGA.AK.3451.01,0.62406302670416,0.000195375451489596,0.000176885085034828,0.28493947828172,0.0031341448997012,0.00214400291890561,0.085347086658989,0.460692786805632
TCGA.CZ.4856.01,0.780371930246584,7.1079121199208e-06,0.0444009200389231,0.097121363825343,0.0606723692208068,0.000458978285123461,0.0169673304710994,0.411669990164214
TCGA.BP.4331.01,0.664155731960368,0.0327795968786059,0.156244518665526,0.0923246897003926,0.0488088447482594,0.00112410928315361,0.00456250876369453,0.551647998554926
TCGA.B0.5094.01,0.617598740787305,0.052526653998237,0.0721015511335126,0.122791107491733,0.0951003065297981,0.035224681830368,0.00465695822904599,0.650671742202739
TCGA.B0.4818.01,0.67699313400786,4.52547429795431e-05,0.239335726117683,0.0797209624996078,0.000140921231410941,3.65609192513738e-05,0.00372744048120752,0.426980759739155
TCGA.MM.A84U.01,0.537160808609187,0.0205551229484259,0.0682952055135067,0.115230568375955,0.240527500686043,0.0017215721884904,0.016509221678392,0.651316814952168
TCGA.BP.4776.01,0.242030485311339,6.50313160072615e-05,0.553358588103437,0.183762219505808,0.00404017575608411,0.000275635035516565,0.0164678649718085,0.55239247208058
TCGA.A3.3352.01,0.750676797761545,0.0177325989673311,0.119512368052352,0.109227558764042,5.16551345643078e-06,0.00112424453193472,0.0017212664093389,0.411727695392864
TCGA.CJ.6033.01,0.155627371419114,7.44358155249504e-07,0.289323190923515,0.370956132300239,0.126469188641826,0.020850006156147,0.0367733662010036,0.760506944748361
TCGA.AK.3426.01,0.0024431622630003,0.000903274507884685,0.0259890019363082,0.469234886080316,0.44060082494647,0.00693110542926881,0.0538977448367522,0.526198833772606
TCGA.B0.4852.01,0.619668933827882,0.0164352534767238,0.269354404884356,0.089357429824491,0.000591488439904726,0.000302184961322297,0.00429030458531959,0.495108977974959
TCGA.BP.4972.01,0.788483477203264,0.0333783909729387,0.0552585955594099,0.084190101517713,0.0208262174149951,0.00354636465356147,0.0143168526781176,0.426868920708504
TCGA.BP.4993.01,0.468440921291999,0.00743187626759432,0.36150195261875,0.125347615446098,0.0323578105150158,0.00119173420405108,0.00372808965649277,0.595960794049069
