S3,S8,S6,S4,S9
STAG3,27.3720679570095,0.00503823549660709,34.0354508893383,5.51806783837017,3.22474213545523e-12
TDRD1,0.11460825280263,8.39290924302692e-06,24.4426948444248,34.5266868712682,5.73599998419009e-12
CHRFAM7A,4.40588108822776e-07,9.64267897569494e-05,4.88788563732321e-12,227.825310309262,171.679746721154
TM4SF18,3.37033985220255e-08,58.8630875655687,0.0372469890534123,0.000123166392982569,3.13652811355629e-10
COL11A2,2.19292844991553e-10,0.66108618941889,30.3530597210871,54.5396332363097,35.5554342445651
C6orf174,5.89914081294453e-09,4.23613586882593,62.7839030741162,16.5999890130422,2.29308832843258e-10
GTSF1,3.37607992092128e-11,31.352886102365,1.09445786510417e-10,58.7290158290586,3.12130408558106e-11
PCDHA4,81.375648057227,108.041844342284,14.4080087510603,7.22647616474812e-11,99.8813915737251
CD70,1.53035172578667e-12,103.229868489958,3.87977488933019e-12,6.72626422658515e-13,8.72153001493972e-11
ALDH3B2,116.968219671651,45.8893138521157,0.00969462404828834,43.6978252402009,27.6357669638034
TRPV4,0.00397009005734782,25.9157127394579,0.919989592095575,3.07931406735219,140.38531312671
MAEL,30.1817749671789,4.27834512285422e-12,3.01289367392252,25.1223159801592,0.0847015837744222
