S4,S1,S5
RBM38,576.1140745921,1613.26988008107,202.917829524154
SHISA4,241.677830569388,2131.45642541291,1783.00178843773
ARMC9,999.86433969915,896.832228682236,372.977571780819
CITED2,619.355408256861,35.4960935727385,990.213987083083
FHL3,139.030313610543,2595.45218902514,985.715587274461
ABTB2,953.643609985088,569.301216211512,748.868337869435
RNASEH2A,489.470565911281,3033.54666975567,539.553163563713
JRK,1131.66938216794,310.355861780607,621.113143989795
ARHGEF10,906.392726714242,188.280428645638,1282.60082865372
LRRC16A,1151.43439377483,341.740173082811,135.093115887159
GIYD2,241.994942740926,2543.29300534254,277.981569370578
BCL3,66.5580658517983,1198.62861395381,1023.23356010573
USP13,982.988058479703,346.508512741384,922.19283302472
EEA1,957.888650769179,3.80142785300214,822.448471049173
CPNE2,553.475534175144,1333.76166187827,1416.55960785955
STIM2,753.097815186031,0.0139948680955173,1640.92163826589
MPDZ,1249.37335595032,5.21305285971137,550.088443425036
HAPLN3,204.501994802807,608.210130753088,707.93027846541
GJC1,1136.65232350591,13.4712269994241,794.375291096608
DLG5,793.72754701764,200.067692102381,1627.0090185009
PCK2,476.273125269853,2377.45747215196,440.186779295949
NPL,475.624999456734,935.593578339669,43.6979535404199
FBXL18,808.930678675257,1354.79185096961,1179.5875116881
FUT8,460.54408848993,4.66003330360934,1843.97127339271
C15orf52,622.491590983879,653.465755127692,723.713690290547
NRM,507.82438993969,2332.43359862943,501.399915019482
FAM109B,441.572737140638,1667.43625523602,821.680865219033
E2F1,666.664924289118,2191.42833185086,520.008688619028
C12orf49,1043.24694676579,1086.8149398072,339.023264723354
CDK19,805.190984758855,0.0114676495260255,1402.74795560004
LARGE,659.803772314156,1047.01239699358,808.371284753284
RAB11FIP5,501.821739063317,1478.37822606902,1159.29548271234
SDF2L1,233.992087060165,2671.26060086028,773.961631277556
SLC20A2,673.873136559506,603.043749540478,1769.99831020467
TMEM161A,465.212006226909,2905.2995375082,643.41485294785
NDUFA7,533.288653423502,2702.19978326879,474.988505649208
FLJ45340,994.276934958883,293.368627569941,888.453729329391
TWSG1,682.098782816984,4.9025796843207,1342.94015061461
PDLIM2,214.778383610976,2002.43231601046,828.202095247886
ASPM,909.459712399124,0.00141985059972871,870.824483859438
TRAPPC2L,409.350521258559,2880.21048962204,530.787180122348
ANO10,504.141784376227,2077.73496487216,737.549559432075
NDUFB1,606.969190148859,1771.93784141159,233.41952653655
DOCK6,530.931441006363,1733.75642443808,1313.89908515466
ARHGAP32,823.234800036345,101.606593230134,1323.1688013811
AP1G2,593.884406385288,1741.9929454218,91.7781211552679
DHX33,1142.47078291103,315.338376577765,392.3815779713
MRPL52,480.416576790082,2810.41822716893,597.973304615585
ARID5A,203.910923020871,1433.63238391453,907.28741566154
FAM114A1,718.136050321732,411.323733567246,1172.24198730208
CKAP2,1194.5198099591,0.0521107879788983,777.130123926679
PNP,513.570999970761,358.650058514723,928.663320773209
C1orf96,911.544544463286,11.3322922196845,610.273067324895
SPPL2A,742.994085447109,72.7456324664198,751.147907696968
SC65,588.235210054108,1705.50945289213,1785.93769853683
PPIP5K2,1280.31341487404,0.0826087601310824,806.619688449326
PLEKHG2,362.407740446839,1141.33061880161,1340.77749943758
SHANK3,772.079702401624,734.264460614074,480.876774895313
NR1D2,966.214315052581,0.000737692773586772,980.009616564928
S1PR2,587.853568431048,771.347217742296,1814.88205417398
JAZF1,920.69021914632,349.912662126489,670.442237036136
DNAJB9,786.376498080334,56.8414904446159,1267.69840425101
ATAD3B,477.133490096749,1879.12569914855,407.862321952791
RAB7L1,1207.87198984819,78.1877385736167,320.627042367813
RASAL2,1135.21740561466,294.449515729613,872.26725903188
ISG20L2,909.951855964749,1369.17640996637,732.338027127376
PDE8A,888.344154603766,55.6721940977524,1276.93470843731
MFN1,959.85027190413,0.391059460497457,936.992788127622
GNE,1064.33083697582,86.9511870683745,1014.44201495083
PSMG3,649.044238586742,1760.94307255485,800.881742669829
PDS5B,1007.57305414142,0.000356932412156962,1410.19749430246
RAB8B,879.129717259708,1.4732356030643,948.106870654292
OSBPL3,601.27831381894,240.805059631431,1068.89261672819
SIKE1,881.358402596618,0.0513409515739464,945.321921028328
CMIP,476.26689234868,1342.07777390673,646.574053262679
RAB3IL1,273.448458499218,2505.39807619981,432.590338050413
CD2AP,1291.88336137413,0.115144227067106,452.11477680999
BNIP3,826.861202765367,591.292096443286,767.57386146967
CTNS,643.969805891982,2152.87194588803,308.596694971507
RPS26,581.424600048719,1381.23418571877,486.255567016008
DMPK,587.728157011606,846.536038133469,1001.13017130986
C22orf29,820.723806960518,823.40201905715,440.533424542821
HABP4,903.174046522229,1481.55003545222,495.869897102898
MDM4,1105.40938515502,6.79892867714997,727.164130837614
UHRF1BP1,1401.14187425284,169.593163686959,131.018565372585
CLEC2D,716.874166615856,25.1773023836542,104.892586798732
FAM13B,1225.8351042862,0.108349867029593,551.70362124521
PLEKHF2,1028.90467166303,13.3866450398178,60.4946225471563
TBC1D15,1121.78798969961,0.57312601060111,963.191082658918
SLFN5,792.902875723686,57.767514654883,424.601951986437
LMCD1,722.499599550214,789.414059624924,955.777096337188
LUC7L,808.895180875064,588.291885859705,796.890452464018
C12orf11,1227.52090184374,19.7769648932718,678.967693232426
DAK,504.329775599692,2037.79027160039,892.897527998125
CDK5,354.70795748355,2578.24861716659,820.942241918242
CCNL1,1049.8496235253,6.37428676742423,666.216784562319
