S8,S3,S5,S7,S1,S9,S2,ITTH
TCGA.DS.A0VL.01,0.39364255979905,0.0374590945330759,1.2455926841782e-06,0.0197627110656258,0.0265696863859591,0.484577698666589,0.0379870039570155,0.585481423077686
TCGA.DG.A2KH.01,0.642608919013077,0.000203371034640266,0.213943844426202,0.0645591348401099,0.0786478517574866,2.61093787796858e-05,1.07695497038257e-05,0.510351767001159
TCGA.VS.A9UH.01,2.9431268066511e-05,0.000213580279408877,0.0302830584202702,0.126444794045141,0.000154437381042016,3.19635782522856e-05,0.842842735027819,0.264806468373739
TCGA.C5.A8XI.01,0.334940210854411,0.0379149809673551,0.0126010051668509,0.0366427112462081,6.34691062478595e-06,0.43587804619131,0.14201669866324,0.671112590487527
TCGA.FU.A2QG.01,0.33101595098993,0,0.514350160597106,1.05269643380878e-05,1.840923119003e-05,6.22144586447309e-06,0.154598730771572,0.512332745323898
TCGA.C5.A3HF.01,0.512268479858467,0.000351372275013326,0.255293344200285,0.0584728952088991,0.130214589511233,0.0191374740566608,0.0242618448894412,0.663658951813449
TCGA.FU.A3TX.01,0.189398773052554,0.000735052692634968,0.522329858063847,2.4206282390398e-05,0.000134846341982542,0.217062583484098,0.0703146800824929,0.606082239263379
TCGA.VS.A9UV.01,0.147972489262059,0.0140855613290884,0.373767151698697,0.0135362780736236,0.000531569615602798,0.450074338423797,3.26115971321686e-05,0.581992728804567
TCGA.C5.A1ME.01,0.572420773425476,1.20256873187146e-05,0.0229449183019475,0.227778247351002,0.13675472920579,1.30847812322085e-05,0.0400762212472329,0.588009225493211
TCGA.C5.A7UC.01,0.114246094150837,0.0038072329021948,0.191871856549776,0.0144716480401364,0.000703892701618253,0.156237373557215,0.518661902098223,0.659211077803552
TCGA.JX.A3Q8.01,0.611033203722139,3.98439076029952e-07,0.235103306367237,0.117174402879709,0.0366603622112256,3.02918446364203e-06,2.52971961492676e-05,0.521149290661479
